,frame,cycles,real_time,ang_x_accel,ang_y_accel,ang_z_accel,ang_x_vel,ang_y_vel,ang_z_vel,lin_x_accel,lin_y_accel,lin_z_accel,lin_x_vel,lin_y_vel,lin_z_vel,x,y,z,depth,pitch,roll,yaw,target_z,target_x_vel,target_y_vel,target_yawrwate
82,182,1820000000.0,61.75872349739075,-0.005675621330738068,-0.0035137003287672997,3.653233875411388e-07,0.004929077345877886,-0.008810971863567829,1.0750500223366544e-06,-0.14672105014324188,0.008182773366570473,0.0,-0.019215291365981102,-0.21754254400730133,-3.840097997453995e-05,30.35895538330078,9.939878463745117,-3.80971360206604,4.225578308105469,0.006871035300633311,0.013329803490614989,1.0386790170811193,0.0,0.0,0.0,0.0
83,184,1840000000.0,62.33779239654541,-0.0038576610386371613,0.005930314771831036,1.1123159282533379e-07,-0.009130405262112617,-0.005428590811789036,-1.220959575221059e-06,0.004675146657973528,0.15455549955368042,6.67572021484375e-06,-0.2291693091392517,0.014310481026768684,-2.9049644581391476e-05,30.004810333251953,9.639528274536133,-3.80971360206604,4.51428747177124,-0.013829119306540485,0.007591156552738208,1.0383942646313387,0.0,0.0,0.0,0.0
84,186,1860000000.0,63.08773922920227,0.007515768054872751,0.001071160426363349,-1.1363569001332507e-06,-0.0011517415987327695,0.011276031844317913,7.317914310078777e-07,0.14774447679519653,-0.07384796440601349,1.239776611328125e-05,0.11649367213249207,0.21554850041866302,-1.1537015780049842e-05,29.722942352294922,10.162053108215332,-3.80971360206604,3.892040252685547,-0.0011687776586363481,-0.0168046376284107,1.0381882508455407,0.0,0.0,0.0,0.0
85,188,1880000000.0,63.87715721130371,-0.0030949877109378576,-0.007427697069942951,1.6138075125127216e-06,0.011015043593943119,-0.005182737484574318,8.825415989122121e-07,-0.14922450482845306,-0.09494277089834213,3.814697265625e-06,0.1334758698940277,-0.22586418688297272,9.653620509197935e-06,30.37824821472168,10.166125297546387,-3.80971360206604,3.6402812004089355,0.016063156270146116,0.008182261525803477,1.0379161898203975,0.0,0.0,0.0,0.0
86,190,1900000000.0,64.46021246910095,-0.007981364615261555,0.003217194462195039,-1.9958190478064353e-06,-0.0052405246533453465,-0.011685462668538094,-9.26210248053394e-07,-0.1026562824845314,0.1551513522863388,1.9073486328125e-06,-0.234883651137352,-0.1446080505847931,2.713488538574893e-05,30.240324020385742,9.623903274536133,-3.80971360206604,4.217075347900391,-0.00829792941421212,0.01705127318576707,1.037513172339249,0.0,0.0,0.0,0.0
87,192,1920000000.0,65.04475665092468,0.003254614071920514,0.008406194858253002,1.9994874946860364e-06,-0.012337633408606052,0.005425563547760248,9.605761306374916e-07,0.16241227090358734,0.10919409245252609,2.86102294921875e-06,-0.15385554730892181,0.24589809775352478,3.925309283658862e-05,29.665555953979492,9.762423515319824,-3.8097076416015625,4.631185054779053,-0.018002653312263122,-0.008586276513840266,1.0373677907244856,0.0,0.0,0.0,0.0
88,194,1940000000.0,65.57220363616943,0.009426872245967388,-0.001986653311178088,-2.3331424472416984e-06,0.0035154963843524456,0.013658586889505386,-4.046972321702924e-07,0.14036248624324799,-0.14938372373580933,-3.337860107421875e-05,0.22779057919979095,0.20050235092639923,3.8572186895180494e-05,29.750797271728516,10.325690269470215,-3.809694290161133,3.9025216102600098,0.005815603044051877,-0.020059100825829523,1.03694151613474,0.0,0.0,0.0,0.0
89,196,1960000000.0,66.13317561149597,-0.0014499459648504853,-0.009907313622534275,3.5687542094819946e-06,0.014561453834176064,-0.0026666068006306887,6.801739971251664e-08,-0.1459960788488388,-0.15804524719715118,-1.1444091796875e-05,0.2267211377620697,-0.2235037386417389,3.998419197159819e-05,30.378576278686523,10.304167747497559,-3.8096771240234375,3.5552291870117188,0.021439019315327493,0.00458371012996911,1.0366981222913052,0.0,0.0,0.0,0.0
90,198,1980000000.0,66.65625357627869,-0.010513206012547016,-0.0003446990449447185,-4.124664883420337e-06,-0.00016342995513696223,-0.015481226146221161,7.912498745099583e-07,-0.18867196142673492,0.12277556955814362,9.5367431640625e-07,-0.19038046896457672,-0.2731629014015198,3.799427213380113e-05,30.432403564453125,9.684330940246582,-3.809664011001587,4.195282459259033,-0.0009457272364033528,0.022928938373916713,1.036285264445395,0.0,0.0,0.0,0.0
91,200,2000000000.0,67.21944427490234,-0.000877950107678771,0.011037797667086124,3.5385369301366154e-06,-0.016222679987549782,-0.0009297196520492435,-1.255100187336211e-06,0.11529100686311722,0.20620326697826385,-4.38690185546875e-05,-0.29930928349494934,0.17997120320796967,3.9575043047079816e-05,29.756929397583008,9.544492721557617,-3.8096439838409424,4.417464733123779,-0.024080785204801447,0.0006439179977285344,1.0358703222639793,0.0,0.0,0.0,0.0
92,202,2020000000.0,67.74529552459717,0.011329054832458496,0.003057805122807622,-3.5341897728358163e-06,-0.0036282427608966827,0.016620546579360962,2.273417294418323e-06,0.2317763864994049,-0.08577397465705872,-3.719329833984375e-05,0.13740496337413788,0.3385333716869354,3.970814941567369e-05,29.543121337890625,10.197750091552734,-3.8096303939819336,4.242434501647949,-0.004569477848985808,-0.024795648088106283,1.0355071419105641,0.0,0.0,0.0,0.0
93,204,2040000000.0,68.32222080230713,0.00331670674495399,-0.011734631843864918,2.962456392197055e-06,0.017343435436487198,0.004321068059653044,-2.6094246550201206e-06,-0.08307602256536484,-0.24600915610790253,-4.1961669921875e-05,0.35942745208740234,-0.13391675055027008,3.9640941395191476e-05,30.25153160095215,10.503687858581543,-3.8096072673797607,3.3755738735198975,0.02590169160461433,-0.005574944429717165,1.0348628611383777,0.0,0.0,0.0,0.0
94,206,2060000000.0,72.57992959022522,-0.09392949193716049,0.026303982362151146,-0.0003829138877335936,-0.06774993240833282,0.019261278212070465,0.00012587047240231186,-0.5060160756111145,0.5310190320014954,0.10037612915039062,0.3829513192176819,-0.4016297161579132,-0.045293331146240234,40.0234375,-0.026122061535716057,-3.74710750579834,5.902050018310547,-0.020308274497149503,0.07221402326034217,1.0344129070182835,0.0,0.0,0.0,0.0
95,208,2080000000.0,73.63008069992065,0.0030373462941497564,0.00597848417237401,1.2894779501948506e-06,-0.007148937322199345,0.004722302313894033,5.389054535953619e-07,0.12184958904981613,0.0517018623650074,0.0020236968994140625,-0.07469399273395538,0.1788177341222763,-0.0020570920314639807,39.76570129394531,-0.13421396911144257,-3.7439258098602295,6.167055606842041,-0.010869063278361292,-0.008003094675048922,1.0355210783896907,0.0,0.0,0.0,0.0
96,210,2100000000.0,74.65384483337402,-0.0009488943032920361,-0.006575224455446005,1.851033630373422e-06,0.009685862809419632,-0.0017861679662019014,4.2072706207818555e-08,-0.09712890535593033,-0.10469154268503189,1.71661376953125e-05,0.14985737204551697,-0.14825783669948578,-3.563631616998464e-05,40.25844192504883,0.17878252267837524,-3.7460367679595947,5.650599002838135,0.014229015952118167,0.003068015155375577,1.0352219976028392,0.0,0.0,0.0,0.0
97,212,2120000000.0,75.25802206993103,-0.006899439264088869,0.0014380990760400891,-6.640793799306266e-07,-0.0023979153484106064,-0.010102630592882633,-1.6560008475607901e-07,-0.10487935692071915,0.10779987275600433,3.814697265625e-06,-0.163991317152977,-0.14960996806621552,-3.49124165950343e-05,40.2457160949707,-0.284716933965683,-3.74604868888855,6.102338790893555,-0.003992345802533448,0.014799627594058392,1.0349928736615555,0.0,0.0,0.0,0.0
98,214,2140000000.0,75.84080696105957,0.1396368145942688,-0.017037097364664078,-0.016334068030118942,0.0015497470740228891,0.012115763500332832,0.00403548451140523,0.08261475712060928,0.10655049234628677,0.0036525726318359375,-0.15031318366527557,0.1624804139137268,0.00017783425573725253,39.817710876464844,-0.2988930642604828,-3.746046543121338,6.3716864585876465,-0.013610388878139845,-0.0016671950793314527,1.0354640943760105,0.0,0.0,0.0,0.0
99,216,2160000000.0,76.69155979156494,0.0050371307879686356,-0.0048554460518062115,-1.3605975937025505e-06,0.007875275798141956,0.007605565246194601,-1.308620653617254e-06,0.03318055719137192,-0.1541072577238083,-2.574920654296875e-05,0.22926212847232819,0.040476903319358826,3.2212330552283674e-05,39.98310089111328,0.3061011731624603,-3.7460737228393555,6.08134651184082,0.011804383300700853,-0.010916228475999072,1.0361367494776184,0.0,0.0,0.0,0.0
100,218,2180000000.0,77.45154881477356,-0.007418213412165642,-0.0026352747809141874,-5.851651394550572e-07,0.0035054595209658146,-0.011048704385757446,1.2394103805490886e-06,-0.16255399584770203,0.04340828210115433,9.5367431640625e-06,-0.07172922790050507,-0.23831871151924133,2.8522947104647756e-05,40.38138198852539,-0.15293031930923462,-3.7460737228393555,6.124155044555664,0.004646065000352538,0.016526130973557727,1.0359591605729477,0.0,0.0,0.0,0.0
101,220,2200000000.0,78.04018759727478,-0.002713665133342147,0.007954035885632038,1.0180133358517196e-06,-0.011629459448158741,-0.0036546615883708,-1.3651180097440374e-06,0.04614901542663574,0.17085009813308716,6.67572021484375e-06,-0.250352680683136,0.0761183351278305,3.7957292079227045e-05,39.9081916809082,-0.4020577669143677,-3.7460696697235107,6.301701545715332,-0.01739519184821644,0.004847809770490858,1.035630193401032,0.0,0.0,0.0,0.0
102,222,2220000000.0,78.62880301475525,0.00768422381952405,0.011056117713451385,-0.00010427997767692432,-0.007770658936351538,0.0019391259411349893,2.6176836399827152e-05,0.1413050889968872,0.022273734211921692,0.0011911392211914062,-0.07690931856632233,0.22398528456687927,-0.000476469867862761,39.722747802734375,-0.12720510363578796,-3.7462620735168457,5.845846652984619,-0.009199063549652765,-0.011330372512347524,1.0457473971433362,0.0,0.0,0.0,0.0
103,224,2240000000.0,79.21765875816345,0.00532977981492877,-0.004069678019732237,-7.512840056733694e-07,0.006624815985560417,0.00847612228244543,-1.1186709798494121e-06,0.054935652762651443,-0.14495395123958588,-0.00017452239990234375,0.22102195024490356,0.07270195335149765,4.306857954361476e-05,39.933387756347656,0.3003992438316345,-3.746060371398926,5.520995616912842,0.009983610539269983,-0.012255167023311773,1.0454677308282028,0.0,0.0,0.0,0.0
104,226,2260000000.0,79.7511477470398,-0.0032900876831263304,-0.0066122813150286674,1.3731056469623582e-06,0.00972919911146164,-0.005306880921125412,8.528551802555739e-07,-0.14212244749069214,-0.07989270240068436,7.62939453125e-06,0.11260087043046951,-0.21712061762809753,6.822940122219734e-06,40.363590240478516,0.12224724888801575,-3.746058940887451,5.521464824676514,0.014311331577776445,0.008449163078682204,1.0454003138887313,0.0,0.0,0.0,0.0
105,228,2280000000.0,80.32020378112793,-0.0071610561572015285,0.0030059264972805977,-1.8982939309353242e-06,-0.0048712510615587234,-0.0106112752109766,-7.835354836061015e-07,-0.09429948776960373,0.14332695305347443,3.814697265625e-06,-0.2196291983127594,-0.13397559523582458,2.5488716346444562e-05,40.22230529785156,-0.3715227544307709,-3.746058940887451,6.1682353019714355,-0.007813475289490928,0.015646477386331098,1.0450565317980975,0.0,0.0,0.0,0.0
106,230,2300000000.0,80.89867854118347,0.8441117405891418,0.43595606088638306,-0.03223535791039467,0.005235685035586357,0.005428190343081951,0.008129732683300972,-0.03895546868443489,0.05144994705915451,0.0021953582763671875,-0.16524066030979156,0.15699495375156403,0.0012765771243721247,39.9385986328125,-0.41648274660110474,-3.7460265159606934,6.663926124572754,-0.0025883618430024838,0.006092713028189309,1.0545875624826373,0.0,0.0,0.0,0.0
107,232,2320000000.0,81.48771071434021,0.005640130024403334,0.008969545364379883,-2.7378024242352694e-05,-0.0057143946178257465,0.003990308381617069,7.334208021347877e-06,0.1471220850944519,0.01381561066955328,0.0010013580322265625,-0.0496915839612484,0.22347891330718994,-0.00014467831351794302,39.70496368408203,-0.08478537201881409,-3.7463538646698,5.636756896972656,-0.008565387017153587,-0.012403180437002595,1.0604720856209526,0.0,0.0,0.0,0.0
108,234,2340000000.0,82.00870490074158,0.005205623805522919,-0.0033283878583461046,-2.773484766294132e-07,0.005675364751368761,0.008494868874549866,-8.874817467585672e-07,0.06556705385446548,-0.1356429010629654,-0.00016689300537109375,0.2126573622226715,0.09064701944589615,4.657802855945192e-05,39.90410232543945,0.29655179381370544,-3.7460601329803467,5.304176330566406,0.008803084113559036,-0.012588613259181477,1.0602099141684842,0.0,0.0,0.0,0.0
109,236,2360000000.0,85.58194828033447,-0.1363924890756607,-0.002290099859237671,2.4246759494417347e-05,-0.06504428386688232,-0.0011382846860215068,-7.839996214897837e-06,-0.6450720429420471,0.34634658694267273,0.09451484680175781,0.49369487166404724,-0.2650660574436188,-0.04533980414271355,50.03932189941406,-5.021064758300781,-3.678288221359253,3.5983798503875732,0.0012997348018102056,0.07480898253515063,1.0607704811795726,0.0,0.0,0.0,0.0
110,238,2380000000.0,86.66414022445679,0.0006739808595739305,0.005871000699698925,1.5511116089328425e-06,-0.007730904966592789,0.0021797094959765673,8.891539948763238e-08,0.09499739855527878,0.08592452108860016,0.00180816650390625,-0.12874701619148254,0.1466822624206543,-0.0018335820641368628,49.816837310791016,-5.213119029998779,-3.675205945968628,3.614908456802368,-0.012369941942153594,-0.004179320730148349,1.0610495240317073,0.0,0.0,0.0,0.0
111,240,2400000000.0,87.82837557792664,-0.0005808653077110648,-0.006119333207607269,5.42518762358668e-07,0.009310273453593254,-0.0012461210135370493,-6.39889847775521e-08,-0.08884934335947037,-0.11029312759637833,-6.67572021484375e-06,0.16412153840065002,-0.14255347847938538,-3.807016764767468e-05,50.27766418457031,-4.782554626464844,-3.67708683013916,3.046581268310547,0.014233850479185507,0.0024115603869820992,1.0607806449687829,0.0,0.0,0.0,0.0
